"county","tract","bg","state","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","hsa","stab","cntyname","eschlnm14","sschlnm14","uschlnm14","bschlnm14","hsaname","intptlon","intptlat","pop14","afact"
"County code","Tract","Block group","State code","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","Hospital service areas (2016)","State abbreviation","County name","Elementary school district name 2014","Secondary school district name 2014","Unified school district name 2014","Best school district name 2014","Hospital service areas 2016","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Pop 2014 estimate from county-level estimates","bg to hsa allocation factor"
"53061","9901.00","0","53","08340"," "," ","08340","u","02"," ","WA","Snohomish WA","53","53","Stanwood-Camano School District","Stanwood-Camano School District"," ",-122.404467,48.256589,0, 
"53063","0002.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.369516,47.711789,814.012652,1 
"53063","0002.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.369423,47.707584,745.150471,1 
"53063","0002.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.368673,47.704574,782.151046,1 
"53063","0002.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.372548,47.702122,936.320109,1 
"53063","0002.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.375926,47.709596,1505.717848,1 
"53063","0003.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.383038,47.711206,1393.688329,1 
"53063","0003.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.382797,47.703948,1386.493773,1 
"53063","0003.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.391027,47.70428,1581.774586,1 
"53063","0003.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.391092,47.711054,1196.351928,1 
"53063","0004.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.400614,47.711702,1464.606098,1 
"53063","0004.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.399159,47.704273,1482.078592,1 
"53063","0004.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.406551,47.708165,1277.547635,1 
"53063","0005.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.414051,47.708466,876.708071,1 
"53063","0005.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.421289,47.704251,1476.939623,1 
"53063","0005.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.421154,47.711501,1143.934447,1 
"53063","0006.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429085,47.711813,959.959365,1 
"53063","0006.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.434331,47.707715,1036.016103,1 
"53063","0006.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429119,47.70433,1101.794903,1 
"53063","0007.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.439812,47.710665,1229.241328,1 
"53063","0007.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.449544,47.712474,1147.017828,1 
"53063","0007.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.440054,47.703511,761.595171,1 
"53063","0007.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.448384,47.702115,666.010352,1 
"53063","0007.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.448324,47.704892,595.092583,1 
"53063","0007.00","6","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.447303,47.708216,717.400039,1 
"53063","0008.00","1","53","04920"," "," ","04920","u","05","50059","WA","Spokane WA","53","53","Mead School District","Mead School District","WA- SPOKANE",-117.440063,47.723193,26.722638,0.010651 
"53063","0008.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.451892,47.719664,2482.121913,0.989348 
"53063","0008.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.471877,47.720253,2399.898413,1 
"53063","0009.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.45846,47.713499,744.122677,1 
"53063","0009.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.459943,47.710147,905.486296,1 
"53063","0009.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.459009,47.705262,946.598046,1 
"53063","0009.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.467488,47.702004,619.759633,1 
"53063","0009.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.470386,47.705688,980.51524,1 
"53063","0009.00","6","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.472841,47.711626,2038.115012,1 
"53063","0010.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.458212,47.698109,899.319534,1 
"53063","0010.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.458402,47.692799,840.73529,1 
"53063","0010.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.459846,47.687967,704.038721,1 
"53063","0010.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.485692,47.698962,858.207784,1 
"53063","0010.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.455087,47.68454,815.040446,1 
"53063","0010.00","6","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.467016,47.697117,1558.135329,1 
"53063","0011.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.44112,47.691062,1229.241328,1 
"53063","0011.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.44948,47.696325,1111.045047,1 
"53063","0011.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.447974,47.690267,1028.821547,1 
"53063","0012.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.430815,47.691537,828.401765,1 
"53063","0012.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.431224,47.697018,1449.189191,1 
"53063","0013.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.414294,47.694327,1069.933297,1 
"53063","0013.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.420992,47.691565,1463.578304,1 
"53063","0013.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.42115,47.698111,1005.18229,1 
"53063","0014.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.399187,47.696823,1612.608398,1 
"53063","0014.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.399266,47.68896,1668.109261,1 
"53063","0014.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.406301,47.687375,1374.160248,1 
"53063","0014.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.406805,47.695814,1762.666286,1 
"53063","0015.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.383819,47.69686,1360.798929,1 
"53063","0015.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.384247,47.691922,1245.686028,1 
"53063","0015.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.384204,47.687616,968.181715,1 
"53063","0015.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.392536,47.688335,666.010352,1 
"53063","0015.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.392328,47.695668,1501.606673,1 
"53063","0016.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.369468,47.690306,1430.688904,1 
"53063","0016.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.376109,47.688422,1052.460803,1 
"53063","0016.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.374773,47.697391,1358.743341,1 
"53063","0018.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.376517,47.679287,1401.910679,1 
"53063","0018.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.378957,47.682387,1436.855666,1 
"53063","0019.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.420043,47.685948,1202.518691,1 
"53063","0019.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.421566,47.679495,1568.413267,1 
"53063","0019.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.414769,47.679434,854.096609,1 
"53063","0020.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.430288,47.686393,821.207209,1 
"53063","0020.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429649,47.67995,756.456202,1 
"53063","0020.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429062,47.672117,912.680853,1 
"53063","0020.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.43382,47.672363,918.847615,1 
"53063","0020.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.434444,47.681584,912.680853,1 
"53063","0021.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.439961,47.681171,948.653634,1 
"53063","0021.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.442415,47.677546,1594.108111,1 
"53063","0023.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.43991,47.666902,1103.850491,1 
"53063","0023.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.448104,47.665778,1172.712672,1 
"53063","0023.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.449444,47.666194,1585.885761,1 
"53063","0023.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.448977,47.669649,1351.548785,1 
"53063","0024.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.427487,47.666866,1514.967992,1 
"53063","0024.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.423294,47.672559,1038.07169,1 
"53063","0025.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.401154,47.678958,837.651909,1 
"53063","0025.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.393092,47.676626,1569.441061,1 
"53063","0025.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.393957,47.669183,864.374546,1 
"53063","0025.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.40266,47.667825,3356.774397,1 
"53063","0025.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.403302,47.672116,1129.545334,1 
"53063","0025.00","6","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.402916,47.675409,1162.434734,1 
"53063","0026.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.368854,47.675703,1379.299216,1 
"53063","0026.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.375474,47.668931,1315.576004,1 
"53063","0026.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.384939,47.668336,1133.656509,1 
"53063","0026.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.378804,47.674435,1552.996361,1 
"53063","0029.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.351272,47.650018,1045.266247,1 
"53063","0029.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.351606,47.643449,1119.267397,1 
"53063","0029.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.35809,47.646842,1316.603797,1 
"53063","0030.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.365885,47.650043,1300.159097,1 
"53063","0030.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.376409,47.651519,1535.523867,1 
"53063","0031.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.389036,47.649337,1401.910679,1 
"53063","0031.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.38759,47.644788,1173.740466,1 
"53063","0031.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.399166,47.648606,1039.099484,1 
"53063","0031.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.392186,47.642025,1476.939623,1 
"53063","0032.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.406346,47.648325,686.566227,1 
"53063","0032.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.414197,47.647897,762.622965,1 
"53063","0032.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.42442,47.649212,646.482271,1 
"53063","0032.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.417023,47.650712,541.647308,1 
"53063","0035.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.427824,47.656075,1289.88116,1 
"53063","0035.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.415547,47.65659,1386.493773,1 
"53063","0036.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.440046,47.655273,1554.024154,1 
"53063","0036.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.464274,47.673328,734.872533,1 
"53063","0036.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.446908,47.65395,1084.322409,1 
"53063","0036.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.441626,47.657929,641.343302,1 
"53063","0038.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.459971,47.65161,748.233852,1 
"53063","0038.00","2","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.477992,47.636816,0,0 
"53063","0038.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.466589,47.644858,1046.29404,1 
"53063","0039.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.445949,47.639951,697.871958,1 
"53063","0039.00","2","53","01230"," "," ","01230","u","05","50059","WA","Spokane WA","53","53","Cheney School District","Cheney School District","WA- SPOKANE",-117.427502,47.612662,141.835538,0.101173 
"53063","0039.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.416816,47.612425,1260.075141,0.898827 
"53063","0040.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429832,47.649559,1135.712097,1 
"53063","0040.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.429046,47.64493,964.07054,1 
"53063","0040.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.430107,47.641315,697.871958,1 
"53063","0040.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.43689,47.645302,1181.962816,1 
"53063","0040.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.437046,47.64902,1111.045047,1 
"53063","0041.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.412894,47.644077,695.816371,1 
"53063","0041.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.411474,47.641806,753.372821,1 
"53063","0041.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.421017,47.642241,707.122102,1 
"53063","0042.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.411804,47.63503,870.541309,1 
"53063","0042.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.409992,47.629936,1075.072265,1 
"53063","0042.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.42284,47.62954,654.704621,1 
"53063","0042.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.422613,47.632237,662.926971,1 
"53063","0042.00","5","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.424776,47.636589,1607.469429,1 
"53063","0043.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.407362,47.625182,742.06709,1 
"53063","0043.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.406004,47.6183,716.372246,1 
"53063","0043.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.418436,47.623538,1962.058274,1 
"53063","0044.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.39009,47.624342,1698.943073,1 
"53063","0044.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.389422,47.617731,797.567952,1 
"53063","0044.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.395736,47.615849,673.204908,1 
"53063","0044.00","4","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.398415,47.622327,1268.297491,1 
"53063","0045.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.385563,47.633107,1132.628716,1 
"53063","0045.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.398566,47.638321,1036.016103,1 
"53063","0045.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.398793,47.632558,1494.412117,1 
"53063","0046.01","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.371919,47.643503,1608.497223,1 
"53063","0046.01","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.369963,47.637834,612.565077,1 
"53063","0046.01","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.371357,47.632053,1346.409816,1 
"53063","0046.02","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.353905,47.630076,1037.043897,1 
"53063","0046.02","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.355429,47.638058,845.874259,1 
"53063","0046.02","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.354865,47.633896,1336.131879,1 
"53063","0047.00","1","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.358312,47.625999,1634.192067,1 
"53063","0047.00","2","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.358552,47.622579,1593.080317,1 
"53063","0047.00","3","53","08250"," "," ","08250","u","05","50059","WA","Spokane WA","53","53","Spokane Public Schools","Spokane Public Schools","WA- SPOKANE",-117.37547,47.616535,1433.772285,1 
