county,tract,bg,state,BlockGroup,sduni14,sdelm14,sdsec14,sdbest14,sdbesttype14,cd114,hsa,stab,cntyname,eschlnm14,sschlnm14,uschlnm14,bschlnm14,hsaname,intptlon,intptlat,pop14,afact
53033,41.00,6,53,530330041006,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.277615,47.65385,948.842395,1
53033,42.00,1,53,530330042001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.273749,47.672847,1700.59267,1
53033,42.00,2,53,530330042002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.28223,47.67063,1757.673994,1
53033,42.00,3,53,530330042003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.288302,47.664122,1633.81829,1
53033,42.00,4,53,530330042004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.287771,47.67087,1599.354094,1
53033,42.00,5,53,530330042005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.293391,47.672189,1513.193604,1
53033,43.01,1,53,530330043011,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.298232,47.665897,1312.870465,1
53033,43.01,2,53,530330043012,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.298619,47.672206,1301.023398,1
53033,43.01,3,53,530330043013,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.30361,47.672735,1189.014761,1
53033,43.02,1,53,530330043021,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.305246,47.664363,2138.934162,1
53033,43.02,2,53,530330043022,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.302596,47.664855,1649.973382,1
53033,44.00,1,53,530330044001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.309507,47.671696,1349.488673,1
53033,44.00,2,53,530330044002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.31424,47.67122,1758.751001,1
53033,44.00,3,53,530330044003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.309491,47.666595,1732.902854,1
53033,44.00,4,53,530330044004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.314299,47.666858,1900.915809,1
53033,45.00,1,53,530330045001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.319318,47.668693,1161.012602,1
53033,45.00,2,53,530330045002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.325554,47.668374,1721.055786,1
53033,46.00,1,53,530330046001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.337633,47.669029,1161.012602,1
53033,46.00,2,53,530330046002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.332237,47.669898,1409.801016,1
53033,46.00,3,53,530330046003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.332826,47.666357,930.533291,1
53033,47.00,1,53,530330047001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.370141,47.670053,1295.638367,1
53033,47.00,2,53,530330047002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.366772,47.658184,0,0
53033,47.00,2,53,530330047002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.372113,47.665605,1501.346537,1
53033,47.00,3,53,530330047003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.378496,47.670165,2372.644491,1
53033,47.00,4,53,530330047004,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.382473,47.662341,0,0
53033,47.00,4,53,530330047004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.383624,47.669205,2088.314874,1
53033,48.00,1,53,530330048001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.359621,47.665954,1141.626491,1
53033,48.00,2,53,530330048002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.357968,47.659771,1325.794539,1
53033,48.00,3,53,530330048003,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.360578,47.654409,0,0
53033,48.00,3,53,530330048003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.359544,47.656094,1157.781583,1
53033,48.00,4,53,530330048004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.363699,47.664296,1263.328183,1
53033,49.00,1,53,530330049001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.351767,47.663636,1309.639447,1
53033,49.00,2,53,530330049002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.3473,47.647604,0,0
53033,49.00,2,53,530330049002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.349187,47.652925,1100.700259,1
53033,49.00,3,53,530330049003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.352639,47.653502,1333.333582,1
53033,49.00,4,53,530330049004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.352648,47.65819,1374.259814,1
53033,49.00,5,53,530330049005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.350687,47.660542,1493.807494,1
53033,50.00,1,53,530330050001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.341106,47.662973,1462.574316,1
53033,50.00,2,53,530330050002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.342697,47.657973,1037.156897,1
53033,50.00,3,53,530330050003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.344175,47.660459,1377.490833,1
53033,51.00,1,53,530330051001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.332251,47.662394,1397.953949,1
53033,51.00,2,53,530330051002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.332151,47.657946,1338.718612,1
53033,51.00,3,53,530330051003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.332164,47.6539,1207.323865,1
53033,52.00,1,53,530330052001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.320736,47.659128,1171.782663,1
53033,52.00,2,53,530330052002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.319326,47.654162,0,0
53033,52.00,2,53,530330052002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.319396,47.657471,1307.485435,1
53033,52.00,3,53,530330052003,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.322407,47.653301,0,0
53033,52.00,3,53,530330052003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.325865,47.656721,1045.772946,1
53033,52.00,4,53,530330052004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.325276,47.662076,1523.963665,1
53033,52.00,5,53,530330052005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.318973,47.661566,1494.8845,1
53033,53.01,1,53,530330053011,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.308721,47.66285,3495.961879,1
53033,53.01,2,53,530330053012,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.31394,47.663808,1822.294362,1
53033,53.01,3,53,530330053013,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.314645,47.659345,1329.025557,1
53033,53.01,4,53,530330053014,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.315513,47.657609,983.306591,1
53033,53.02,1,53,530330053021,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.31589,47.655688,1906.30084,1
53033,53.02,2,53,530330053022,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.311933,47.650346,0,0
53033,53.02,2,53,530330053022,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.316489,47.654218,1254.712134,1
53033,53.02,3,53,530330053023,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.288449,47.650941,0,0
53033,53.02,3,53,530330053023,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.304462,47.659715,2984.38397,1
53033,54.00,1,53,530330054001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.338495,47.653822,1206.246859,1
53033,54.00,2,53,530330054002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.337041,47.646196,0,0
53033,54.00,2,53,530330054002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.335259,47.649276,1417.340059,1
53033,54.00,3,53,530330054003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.343827,47.650761,1377.490833,1
53033,54.00,4,53,530330054004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.344513,47.654709,1327.948551,1
53033,56.00,1,53,530330056001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.406771,47.649933,1344.103643,1
53033,56.00,2,53,530330056002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.420041,47.643541,0,0
53033,56.00,2,53,530330056002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.413186,47.649302,1375.33682,1
53033,56.00,3,53,530330056003,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.396342,47.629505,0,0
53033,56.00,3,53,530330056003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.406418,47.638801,1388.260894,1
53033,56.00,4,53,530330056004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.405201,47.642546,1297.792379,1
53033,56.00,5,53,530330056005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.394488,47.636384,1467.959347,1
53033,57.00,1,53,530330057001,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.432369,47.658423,0,0
53033,57.00,1,53,530330057001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.411864,47.667182,520.193958,1
53033,57.00,2,53,530330057002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.394184,47.648233,1252.558122,1
53033,57.00,3,53,530330057003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.396277,47.642797,978.998567,1
53033,57.00,4,53,530330057004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.400261,47.650533,1275.175251,1
53033,57.00,5,53,530330057005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.400151,47.662371,1095.315228,1
53033,57.00,6,53,530330057006,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.399845,47.656841,1340.872624,1
53033,58.01,1,53,530330058011,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.384826,47.651071,1220.247939,1
53033,58.01,2,53,530330058012,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.389695,47.651356,1486.268451,1
53033,58.01,3,53,530330058013,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.390706,47.654988,1250.40411,1
53033,58.01,4,53,530330058014,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.391083,47.663393,0,0
53033,58.01,4,53,530330058014,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.385485,47.655918,1151.319547,1
53033,58.02,1,53,530330058021,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.385606,47.645707,1605.816131,1
53033,58.02,2,53,530330058022,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.376924,47.632772,0,0
53033,58.02,2,53,530330058022,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.37418,47.639414,1639.203321,1
53033,58.02,3,53,530330058023,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.388668,47.628335,0,0
53033,58.02,3,53,530330058023,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.385733,47.637216,2203.55453,1
53033,59.00,1,53,530330059001,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.374188,47.65799,0,0
53033,59.00,1,53,530330059001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.368815,47.652547,1771.675074,1
53033,59.00,2,53,530330059002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.371666,47.648905,1433.495151,1
53033,59.00,3,53,530330059003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.364626,47.648347,1368.874784,1
53033,59.00,4,53,530330059004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.371431,47.643359,1543.349776,1
53033,59.00,5,53,530330059005,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.36399,47.64218,1245.019079,1
53033,60.00,1,53,530330060001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.343992,47.640404,1525.040672,1
53033,60.00,2,53,530330060002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.350968,47.643308,1429.187127,1
53033,60.00,3,53,530330060003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.357188,47.642654,1316.101484,1
53033,60.00,4,53,530330060004,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.358204,47.651512,0,0
53033,60.00,4,53,530330060004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.357437,47.64793,1276.252257,1
53033,61.00,1,53,530330061001,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.31427,47.647213,0,0
53033,61.00,1,53,530330061001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.319717,47.648686,1307.485435,1
53033,61.00,2,53,530330061002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.311491,47.645664,0,0
53033,61.00,2,53,530330061002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.317699,47.641771,1183.62973,1
53033,61.00,3,53,530330061003,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.329752,47.644678,0,0
53033,61.00,3,53,530330061003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.324944,47.646027,1425.956108,1
53033,61.00,4,53,530330061004,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.332922,47.641656,0,0
53033,61.00,4,53,530330061004,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.327149,47.641281,1248.250098,1
53033,62.00,1,53,530330062001,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.285256,47.644559,0,0
53033,62.00,1,53,530330062001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.300353,47.639043,1471.190365,1
53033,62.00,2,53,530330062002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.309873,47.64372,0,0
53033,62.00,2,53,530330062002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.305493,47.640371,1588.584033,1
53033,62.00,3,53,530330062003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.308478,47.635253,1084.545167,1
53033,63.00,1,53,530330063001,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.268031,47.639386,0,0
53033,63.00,1,53,530330063001,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.278209,47.639237,1378.567839,1
53033,63.00,2,53,530330063002,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.269156,47.631084,0,0
53033,63.00,2,53,530330063002,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.280317,47.631761,1418.417065,1
53033,63.00,3,53,530330063003,7710, , ,7710,u,7, ,WA,King WA,53,53,Seattle School District,Seattle School District, ,-122.284651,47.643595,0,0
53033,63.00,3,53,530330063003,7710, , ,7710,u,7,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.282716,47.637652,1161.012602,1
